PDB_Name,PDB_ID,Max_PDB_TM,RMSD,TM_Score,Length
length_120_7_88,1k5a.cif.gz_A,0.9788,0.5718174850766361,0.973811081456213,120
length_145_5_48,6vd9.cif.gz_C,0.6874,1.6738207220770542,0.8713019610405737,145
length_175_3_74,6vga.cif.gz_MODEL_16_A,0.7167,0.7979451031916713,0.9677063164451584,175
length_275_7_58,4kio.cif.gz_D,0.9738,0.719791564022637,0.9814652035803428,275
length_415_5_33,7z8f.cif.gz_m,0.4761,11.772558901153888,0.594988371775764,415
length_255_9_32,5auq.cif.gz_E,0.6251,1.6674611346119763,0.9153719080922996,255
length_500_8_20,2lrh.cif.gz_MODEL_8_A,0.5375,18.48298520227869,0.5272869461530412,500
length_370_1_22,4n2y.cif.gz_C,0.7144,2.838101444775384,0.855763763996307,370
length_395_6_41,7n6g.cif.gz_3I,0.6536,11.067465183602842,0.5033984612623478,395
length_355_7_92,7bmh.cif.gz_A,0.5136,11.69145103114886,0.5719179205076953,355
length_295_6_54,3b6e.cif.gz_A,0.6093,5.734854679262316,0.7145289272457831,295
length_335_5_71,5cwb.cif.gz_A,0.5191,1.1471118884597509,0.965232648246157,335
length_490_3_26,3lrx.cif.gz_F,0.7271,2.963497427396438,0.8874317784652472,490
length_210_7_23,3eqz.cif.gz_A,0.7506,1.2890307656161824,0.9327996183254,210
length_390_3_44,3f4w.cif.gz_B,0.7152,2.904453815663808,0.8589498434927925,390
length_275_9_12,3d7u.cif.gz_C,0.9245,1.0078096201263895,0.9619491216746928,275
length_325_7_37,7uek.cif.gz_A,0.7594,1.5402045281844077,0.9405562783397996,325
length_400_6_78,6c3p.cif.gz_E,0.451,3.0375294487778826,0.8797830444361705,400
length_195_2_80,3n2e.cif.gz_C,0.7745,0.9214072294079309,0.957295444469974,195
length_260_4_13,4uhu.cif.gz_A,0.8857,1.3810554618541568,0.9357487514998136,260
length_260_7_79,1kjn.cif.gz_B,0.7188,1.2552427368645875,0.948862358084046,260
length_230_7_16,5cwj.cif.gz_A,0.7703,1.0651569169551909,0.9586698403011794,230
length_210_9_83,4ke2.cif.gz_C,0.7817,1.1588291510657736,0.9465009292312946,210
length_340_6_8,7sqc.cif.gz_1H,0.7132,3.1975117630319425,0.8384540826124307,340
length_280_9_51,2f6f.cif.gz_A,0.9916,0.5595860026035077,0.9897415068613724,280
length_185_4_71,4rfv.cif.gz_B,0.7849,0.916032774675568,0.9614729509743032,185
length_180_4_52,6pgo.cif.gz_B,0.9289,0.8563294514675096,0.9623167843942624,180
length_125_7_13,3q2e.cif.gz_A,0.8899,0.7412206163268643,0.9627501219882152,125
length_360_9_33,6idp.cif.gz_A,0.5316,3.916475370514649,0.7733809574245689,360
length_235_5_41,3qsz.cif.gz_A,0.8536,1.232152801799313,0.9386211139834608,235
length_310_8_25,6mdy.cif.gz_B,0.7769,1.264826297911709,0.9537163615374252,310
length_305_6_49,1fsp.cif.gz_MODEL_12_A,0.7455,2.6002580170616567,0.8583087038857385,305
length_230_9_39,5xkt.cif.gz_B,0.6435,0.9162148342686688,0.963403963866069,230
length_190_2_79,2lci.cif.gz_MODEL_15_A,0.6772,1.4250240154434963,0.9193359041245902,190
length_270_6_88,5tkd.cif.gz_B,0.9264,1.1197353794495264,0.9571033211304945,270
length_180_3_55,8ju8.cif.gz_A,0.7497,1.0226498064001706,0.9464571868166984,180
length_485_3_65,6w2v.cif.gz_B,0.5444,5.485008223496849,0.741238409108353,485
length_425_5_21,4ovx.cif.gz_A,0.7132,5.002875621672589,0.8115730913507674,425
length_420_9_59,4uiq.cif.gz_B,0.4544,12.636902961715569,0.5589695389281452,420
length_465_6_61,8anq.cif.gz_T,0.5898,7.416037637851143,0.6937281803333086,465
length_440_8_85,7smj.cif.gz_A,0.7579,3.984867464847405,0.8213031927176294,440
length_235_8_21,7e4g.cif.gz_A,0.8408,1.5940966435693082,0.9222100989529493,235
length_435_9_7,5gn8.cif.gz_A,0.5292,10.03286865423716,0.5994174369876238,435
length_225_6_69,6dex.cif.gz_A,0.617,1.673475731288902,0.9032584974973622,225
length_110_1_84,2vyz.cif.gz_A,0.9599,0.646842224961324,0.9680459404187104,110
length_410_6_6,8e0m.cif.gz_J,0.5336,19.93615858637958,0.5207988754999218,410
length_220_5_75,2yv4.cif.gz_A,0.7828,1.1599133663041057,0.9449051667874518,220
length_320_9_69,1viz.cif.gz_A,0.7488,1.6823073268035906,0.9233767832291168,320
length_230_8_57,5yif.cif.gz_A,0.7529,1.599419384848532,0.9320080006910796,230
length_145_6_15,2fo3.cif.gz_A,0.6414,1.5162169616371943,0.8865541600405983,145
length_215_8_100,3h7d.cif.gz_E,0.9824,0.8137444021840969,0.9728979787678028,215
length_375_4_10,4o8r.cif.gz_I,0.6663,1.6778131984157316,0.935602283042902,375
length_455_9_27,1a37.cif.gz_B,0.5069,6.950770690266139,0.6579910312861375,455
length_185_6_2,3w9s.cif.gz_A,0.7832,0.9202205584870198,0.9580976387297512,185
length_140_2_39,6oco.cif.gz_B,0.6362,0.7303630474069023,0.9645310653067064,140
length_455_7_92,5xkt.cif.gz_B,0.6097,12.905393912704849,0.5325523884768641,455
length_365_1_66,4bem.cif.gz_J,0.62,3.7641010177696392,0.787200440129648,365
length_105_7_43,4dss.cif.gz_B,0.947,0.4320956767965957,0.9819554124915296,105
length_135_7_61,1a18.cif.gz_A,0.9795,0.6325798690936552,0.9676090042777676,135
length_370_6_25,3ja6.cif.gz_Q,0.8254,6.999642451952606,0.7098442686680614,370
length_360_4_31,3wk3.cif.gz_A,0.7293,1.2833210324880235,0.9576547510332551,360
length_395_9_12,6xr2.cif.gz_E,0.5113,9.097986283633391,0.615365507675766,395
length_435_5_23,6qvh.cif.gz_A,0.6599,1.66898772520438,0.9389676114109092,435
length_290_9_23,4byi.cif.gz_A,0.9523,0.7235451819773779,0.9836539866913044,290
length_380_8_48,8e0l.cif.gz_C,0.6638,6.390213904617668,0.7607331548185114,380
length_160_1_1,3umr.cif.gz_A,0.5864,7.20657291671929,0.6685046989010812,160
length_205_7_72,3td8.cif.gz_A,0.916,0.8804352411370615,0.9635409217621428,205
length_225_5_44,3rqi.cif.gz_A,0.6514,1.07572743484973,0.954289036093052,225
length_245_4_32,6t1h.cif.gz_A,0.9676,0.7879086317493392,0.9767552334774632,245
length_360_0_81,7uek.cif.gz_A,0.7221,1.4991539833311158,0.9458725568898216,360
length_380_6_10,3ayv.cif.gz_A,0.7067,3.6035877680201938,0.8281868945124543,380
length_300_7_16,3qgw.cif.gz_B,0.8952,1.187327477203251,0.9548504562075848,300
length_205_8_11,3fyq.cif.gz_A,0.836,0.6538387890121006,0.9821243955994636,205
length_190_6_76,7mnj.cif.gz_B,0.6498,0.8646457680452074,0.966846833702435,190
length_295_4_67,6wvs.cif.gz_A,0.742,2.739654191587725,0.8925675837039782,295
length_335_2_63,7uek.cif.gz_A,0.7333,1.896081118979957,0.914659361991364,335
length_500_2_47,1xio.cif.gz_A,0.6358,8.809177761888302,0.6199668169258687,500
length_115_4_39,7qz0.cif.gz_A,0.9784,1.1432081701916734,0.9308292147321066,115
length_370_2_92,8apj.cif.gz_T1,0.5698,13.73223517615829,0.5166480385340317,370
length_230_1_38,2lk4.cif.gz_MODEL_2_A,0.5857,1.001136087440661,0.9616725194458496,230
length_455_5_1,5c5d.cif.gz_A,0.5729,7.672091919882243,0.6611352822184475,455
length_325_8_55,7ysx.cif.gz_B,0.6748,3.152305128908129,0.8115819688980205,325
length_100_4_69,7o6y.cif.gz_6,0.7543,0.7807920247391231,0.9439512838950468,100
length_455_8_95,4e03.cif.gz_B,0.5092,6.51142633078252,0.7059144074491703,455
length_225_1_97,7ji4.cif.gz_A,0.5997,1.139735396089604,0.950748088030595,225
length_160_0_39,6dfr.cif.gz_A,0.9697,0.8443662828322243,0.96038667460233,160
length_240_5_49,4l85.cif.gz_B,0.8276,0.9895772661857168,0.9641826349789444,240
length_145_8_69,4p1z.cif.gz_D,0.6948,0.9017731639869584,0.9505461897469256,145
length_170_0_6,6vc8.cif.gz_C,0.9446,0.7507985961498563,0.9703849282695636,170
length_300_5_76,4yur.cif.gz_A,0.8396,0.9738138232756028,0.9704770076517268,300
length_130_8_45,6hi6.cif.gz_A,0.9757,0.520784166439605,0.980143167427344,130
length_305_7_4,6vgb.cif.gz_MODEL_15_A,0.6772,2.9760737585311365,0.8658790044104113,305
length_195_3_42,5x88.cif.gz_A,0.7746,1.017833073221832,0.953914829664109,195
length_465_9_21,6btx.cif.gz_A,0.7153,2.981425862028911,0.8814824331341146,465
length_500_7_50,4kly.cif.gz_A,0.4414,9.136246163387987,0.6191027175402493,500
length_135_6_39,1a18.cif.gz_A,0.9877,0.4823474117824308,0.9845192864090472,135
length_110_7_14,6k04.cif.gz_A,0.9864,0.3761487758713575,0.9886980151191216,110
length_430_2_14,4jq6.cif.gz_B,0.5616,8.063251391960467,0.6317155287326435,430
length_385_3_76,3d19.cif.gz_E,0.5345,11.109562704715035,0.5507628224192312,385
length_175_6_14,2dpx.cif.gz_A,0.9061,0.8568636403528183,0.9586636245092676,175
length_250_3_15,5t92.cif.gz_A,0.8948,1.133551270003549,0.954026564992673,250
length_260_3_62,6niq.cif.gz_B,0.9171,1.331029252179594,0.9423579027910416,260
length_125_8_89,5s9p.cif.gz_A,0.9856,0.5324885889878731,0.9782536231397824,125
length_430_5_89,6b4c.cif.gz_I,0.6628,5.900510215275238,0.7364833273462912,430
length_245_3_99,5iy2.cif.gz_B,0.9687,0.784136632954636,0.977189582770886,245
length_305_3_59,7uek.cif.gz_A,0.6961,3.384460166859593,0.7923138658255794,305
length_185_3_8,1gqo.cif.gz_N,0.7013,2.217155675353785,0.866471002836937,185
length_485_4_89,2y5y.cif.gz_B,0.5053,9.503814124047738,0.5708734655664356,485
length_360_1_61,7uek.cif.gz_A,0.7942,1.5966335357023396,0.933681571364762,360
length_210_1_83,2gsc.cif.gz_D,0.6941,0.6062431166245479,0.9820442204496148,210
length_365_8_92,4naf.cif.gz_A,0.7637,3.3170762867462225,0.8457406928473937,365
length_285_4_53,2m6u.cif.gz_MODEL_18_A,0.801,5.960953493970955,0.6922723191700244,285
length_385_1_32,6xr2.cif.gz_C,0.6572,3.370685882637165,0.8261219616477214,385
length_490_9_88,7vg5.cif.gz_A,0.628,14.409056543298616,0.5789200290642634,490
length_210_2_44,1u0s.cif.gz_Y,0.7647,1.2572491053710353,0.9388896871858258,210
length_270_7_82,4hi0.cif.gz_F,0.7471,1.384471487354644,0.9392857239170854,270
length_435_2_70,6kkj.cif.gz_B,0.8368,2.5597544339699936,0.8882656383663597,435
length_150_4_13,2jcp.cif.gz_A,0.9706,0.7778917404583732,0.9628129740566016,150
length_405_3_7,6qxa.cif.gz_B,0.5588,9.455691100450592,0.6673249926506342,405
length_475_7_84,7da5.cif.gz_A,0.8365,1.5381337066476604,0.9547261780492936,475
length_245_7_84,2oqa.cif.gz_B,0.9168,1.174957393151141,0.9484914971583628,245
length_155_2_29,1srr.cif.gz_A,0.7854,0.6255241792036528,0.9751062090496916,155
length_365_6_67,7smj.cif.gz_A,0.7144,2.058460676115978,0.9078876405016296,365
length_105_6_1,5or8.cif.gz_A,0.9808,0.4178002470811274,0.9851986335402276,105
length_310_9_85,4ilo.cif.gz_B,0.7821,2.278154592760496,0.889571229438547,310
length_140_7_6,6brb.cif.gz_D,0.7135,2.774682590173424,0.8439283701333947,140
length_435_6_60,6kki.cif.gz_A,0.6709,2.8020092784478567,0.8969971869195495,435
length_420_0_100,8e12.cif.gz_A,0.6247,2.315454989173274,0.8990700556985901,420
length_245_2_7,5iy2.cif.gz_B,0.9631,0.6717818743137137,0.9818358064889215,245
length_195_8_23,3lhn.cif.gz_B,0.6192,1.462919162822209,0.9200250300246592,195
length_360_8_44,7u8r.cif.gz_h,0.6618,1.5309172588682491,0.9415818193848164,360
length_245_5_20,3dgf.cif.gz_C,0.7877,1.0575646702912005,0.9582325071146828,245
length_200_5_29,7bxo.cif.gz_C,0.5743,0.9924964403006288,0.9583485773252431,200
length_150_3_91,6xz3.cif.gz_A,0.8371,0.5837853638257802,0.9810260850962916,150
length_500_9_42,5j0l.cif.gz_B,0.6865,6.555855477517318,0.6658744032651835,500
length_420_1_76,8fin.cif.gz_B,0.6967,2.290358775085211,0.8996522626829985,420
length_315_2_87,2pdc.cif.gz_A,0.9632,1.0114177211568331,0.9664040578029782,315
length_315_3_43,4wdx.cif.gz_A,0.9256,1.614370710850718,0.927298289710298,315
length_450_0_45,7n6g.cif.gz_3I,0.6818,24.06771565046277,0.5164213945067109,450
length_190_5_67,6vgb.cif.gz_MODEL_15_A,0.7599,1.1774446640849356,0.9363297729679484,190
length_200_4_47,6ekh.cif.gz_Y,0.7686,1.2855507039029426,0.9293699093370176,200
length_425_2_7,4ovx.cif.gz_A,0.6124,2.3633121943677584,0.9188674318239552,425
length_375_8_25,7uek.cif.gz_A,0.7841,2.309030020020129,0.903789794215772,375
length_295_8_40,7vdr.cif.gz_B,0.9072,1.0827250460247186,0.9622099274964994,295
length_320_8_29,5a43.cif.gz_A,0.5314,5.784640315519439,0.7957026074474473,320
length_255_1_38,5tpi.cif.gz_A,0.79,1.1800745497804803,0.9497694552952328,255
length_175_4_48,3cg4.cif.gz_A,0.7632,0.9493116521791396,0.95509974803814,175
length_285_7_74,5j5k.cif.gz_A,0.5736,1.543530014345581,0.928622550182205,285
length_260_8_43,4hwh.cif.gz_A,0.6888,13.559777476946191,0.5942132900946777,260
length_415_4_44,4jgg.cif.gz_B,0.6091,1.9617255453247184,0.9227493598402589,415
length_150_5_30,2jcp.cif.gz_A,0.9641,0.8282120773067306,0.9598025743313978,150
length_255_7_74,7l22.cif.gz_A,0.7932,1.840518341337201,0.9112969259123536,255
length_265_4_69,1jv6.cif.gz_A,0.8885,0.9220916395300504,0.9719702298643416,265
length_115_3_27,7qz0.cif.gz_A,0.9808,0.972894749543594,0.9338929986869532,115
length_155_0_98,7rrm.cif.gz_B,0.7737,1.3135836388313475,0.9097280049997424,155
length_315_1_55,3zx6.cif.gz_B,0.713,7.294728439626046,0.6521695510774733,315
length_365_4_83,5cwi.cif.gz_A,0.6,1.7725028758612995,0.93070603297428,365
length_500_0_87,6w2v.cif.gz_B,0.6201,13.302563978422658,0.5644930807151061,500
length_360_2_13,7lv4.cif.gz_A,0.7,7.896288251678031,0.7292837654905797,360
length_330_0_78,1h4l.cif.gz_B,0.9154,1.194697144143219,0.9576171660178252,330
length_140_1_97,5h7c.cif.gz_C,0.7498,0.9892374312129814,0.9449340334104476,140
length_485_7_51,5woz.cif.gz_MODEL_7_A,0.7307,6.15676913404581,0.6905951940431426,485
length_445_4_86,3ru6.cif.gz_B,0.7351,11.103073788474328,0.8000442874571847,445
length_335_8_3,7uek.cif.gz_A,0.6776,2.9243105303470256,0.850210064649478,335
length_215_3_11,5im4.cif.gz_h,0.7525,6.021659317487851,0.8086296318215499,215
length_160_4_6,2lrh.cif.gz_MODEL_8_A,0.7014,1.1758531364638911,0.9290540396858076,160
length_415_9_71,8ju8.cif.gz_A,0.6524,5.449103407766631,0.7429295133451487,415
length_250_0_27,6lit.cif.gz_B,0.8814,1.5660186832344374,0.9212200897843348,250
length_485_5_52,1aep.cif.gz_A,0.6589,5.245960253868534,0.7832692098827705,485
length_160_2_37,3ql0.cif.gz_A,0.9874,0.5615741700433011,0.9821685389334668,160
length_360_5_64,5cwb.cif.gz_A,0.7187,3.304318130789851,0.8912991192489086,360
length_220_6_31,1l1s.cif.gz_A,0.6299,2.625665779578567,0.83598438795525,220
length_130_9_74,1ip3.cif.gz_B,0.9915,0.448973851776722,0.9858435064654788,130
length_240_8_71,5ahw.cif.gz_D,0.6718,1.030854502037919,0.9596506514288744,240
length_140_9_29,6cfe.cif.gz_A,0.8857,0.814545726918138,0.9624206611375872,140
length_235_3_40,2wmg.cif.gz_A,0.6413,3.005723838051159,0.8317706410859649,235
length_205_5_29,1iur.cif.gz_MODEL_3_A,0.7181,1.4266246939486222,0.9267314828563954,205
length_445_1_1,6db1.cif.gz_B,0.8057,9.862877376027765,0.5782388384818342,445
length_120_0_82,1q5t.cif.gz_B,0.7752,2.798059104561443,0.7834624513626326,120
length_200_6_67,5gaj.cif.gz_MODEL_17_A,0.7049,1.886103340901636,0.8850580575674434,200
length_220_1_70,3qtg.cif.gz_B,0.7844,0.8660805736455636,0.9683013679121968,220
length_330_9_34,4ons.cif.gz_A,0.7756,6.149114850778678,0.7663489250193865,330
length_225_2_93,3i09.cif.gz_B,0.6909,2.311527504431076,0.8509341846421864,225
length_400_9_74,7u8r.cif.gz_h,0.7376,1.524213141934428,0.9493672002403862,400
length_290_5_9,3w18.cif.gz_A,0.9436,1.0684489726839412,0.9646500641766934,290
length_475_2_74,7ank.cif.gz_A,0.5661,9.6001082276008,0.5488148895826296,475
length_200_8_6,8e0m.cif.gz_E,0.7246,0.689173284070429,0.9796938105503032,200
length_445_8_41,2lrl.cif.gz_MODEL_5_A,0.6478,5.58536194811824,0.693440957706892,445
length_235_4_62,3qqw.cif.gz_E,0.5862,6.570198577491567,0.6556795322010572,235
length_310_6_37,3cqi.cif.gz_B,0.7079,1.8645851894343008,0.914798040945259,310
length_120_4_32,6uak.cif.gz_A,0.559,0.8821330224386819,0.947146200039232,120
length_100_6_51,6v67.cif.gz_A,0.6737,0.7818432222828132,0.9473571627683371,100
length_420_6_88,5v6p.cif.gz_B,0.5517,8.596656767778324,0.5891449118835416,420
length_195_6_9,6nfr.cif.gz_A,0.5937,6.206238942085896,0.5956967961549995,195
length_225_8_91,4ke2.cif.gz_B,0.7264,4.8968099084989465,0.7613842243929464,225
length_150_6_79,1olp.cif.gz_C,0.4672,1.6890470836666585,0.8727418186036693,150
length_430_9_16,6kkj.cif.gz_B,0.8566,1.7268452269636827,0.9401083837555798,430
length_285_8_34,4lda.cif.gz_G,0.7324,1.1623226610364674,0.9596459426809844,285
length_300_4_8,3pj3.cif.gz_A,0.9562,1.0687686006268569,0.959587311618482,300
length_385_7_42,1klz.cif.gz_A,0.7455,2.5420229797594542,0.879656401361725,385
length_165_0_61,5lnc.cif.gz_A,0.7733,1.3275676442804238,0.9178411709730602,165
length_405_0_1,8fin.cif.gz_B,0.6761,5.64328664629289,0.78955036151703,405
length_135_4_41,3lua.cif.gz_A,0.8357,0.6103222666439992,0.9734178224683412,135
length_120_9_12,2a9p.cif.gz_A,0.9715,0.4328782279188433,0.9865514418272776,120
length_295_3_2,3gxh.cif.gz_B,0.7558,3.289125860162633,0.8359576133893962,295
length_275_5_66,6hm7.cif.gz_A,0.9488,1.0369600932791525,0.9654351619181012,275
length_280_8_45,7n9g.cif.gz_B,0.9577,0.8080065530640338,0.9762976841620729,280
length_160_5_36,6xve.cif.gz_A,0.8797,1.0036451992731672,0.9418992284538305,160
length_455_2_54,7pu4.cif.gz_C,0.7288,5.995373749100219,0.716469441603489,455
length_260_2_70,7cwq.cif.gz_B,0.8041,2.507406541175586,0.8735553022526883,260
length_120_6_89,5omn.cif.gz_C,0.9062,1.037862803934985,0.9264296222332128,120
length_300_0_86,3miy.cif.gz_B,0.9394,1.004361462564788,0.9662937381201916,300
length_295_0_30,4zs0.cif.gz_A,0.9526,0.9365080541980226,0.9710323586232914,295
length_275_0_15,3qgy.cif.gz_B,0.9582,0.8602675104560729,0.9734755536899898,275
length_160_9_95,2rbg.cif.gz_B,0.7184,1.0667262160061337,0.9396725783725982,160
length_155_5_65,4okv.cif.gz_E,0.6692,0.7869000225100002,0.9626255794937536,155
length_350_8_50,3mpa.cif.gz_A,0.9715,1.1676410442927354,0.9608391685440192,350
length_125_3_73,3gg3.cif.gz_B,0.9236,0.9978134850722126,0.9338013830669004,125
length_175_0_23,6zl3.cif.gz_A,0.9313,0.7663700336023906,0.970119596780072,175
length_440_7_14,1aep.cif.gz_A,0.6066,7.165173684977314,0.7487908126336155,440
length_345_3_3,7zp9.cif.gz_L,0.7339,1.3406840860276117,0.9517013317792642,345
length_160_8_51,8dt1.cif.gz_A,0.8127,0.5855761279020836,0.981207364183594,160
length_445_7_65,7jh5.cif.gz_A,0.522,10.393648129388612,0.6398708287485075,445
length_435_1_26,2gsl.cif.gz_C,0.5223,7.884085230103508,0.7068568285692086,435
length_435_7_92,1vcv.cif.gz_B,0.6813,1.8367890009962788,0.9321351715453584,435
length_425_3_98,5fig.cif.gz_F,0.6592,2.557148447617746,0.8894635907636739,425
length_275_2_16,5hu3.cif.gz_A,0.9276,0.833128127396922,0.9763023619770408,275
length_365_3_28,4lui.cif.gz_A,0.8102,1.0620388833942815,0.9693758034538892,365
length_455_3_68,5dbt.cif.gz_D,0.6819,6.554951824817559,0.7885139559796429,455
length_410_8_90,4gcn.cif.gz_B,0.7064,1.7097606450143974,0.9378070028128104,410
length_445_5_43,8fin.cif.gz_B,0.7019,2.497936326408308,0.8969810850300494,445
length_230_5_18,2rld.cif.gz_A,0.7619,0.8179470397303025,0.973045179313801,230
length_280_4_96,5ahw.cif.gz_E,0.6792,2.463817062820956,0.8539194442621135,280
length_220_4_66,6h8y.cif.gz_A,0.9516,0.6645363893911965,0.9820691656397972,220
