Name,RMSD,TM_Score
length_130_4_1,0.4383598463287597,0.98678326911738
length_130_5_52,0.4417637381114954,0.9855751213088524
length_130_0_31,0.4950261353850094,0.9830505206557194
length_130_2_43,0.4813128643681641,0.9829037341164188
length_130_9_96,0.5561862555774333,0.9763542719660412
length_130_6_87,0.6580643462041544,0.9708022744561084
length_130_1_87,0.7613789051014128,0.9629034364587694
length_130_3_14,0.9887173298901294,0.9355498467378092
length_130_7_31,1.1782380040321925,0.9176814189875454
length_130_8_38,3.475770474289764,0.6906109214584852
length_135_4_52,0.5491567419985407,0.9804866730056652
length_135_7_2,0.5946362360016565,0.977261154854818
length_135_2_78,0.6358773290706151,0.972949352380035
length_135_1_64,0.6484889026474028,0.969905456364968
length_135_5_5,0.7885353345143733,0.956865090111487
length_135_8_87,1.2695751331108034,0.9444477852820024
length_135_0_6,1.1468028970292052,0.9243959864464976
length_135_9_57,1.281651172019814,0.9127578284620717
length_135_6_90,3.1455921743894484,0.7305603125943503
length_135_3_44,3.4706020371523465,0.7202795209516475
length_140_4_68,0.5292877625943752,0.982829457786055
length_140_0_4,0.763133610905899,0.9642545333838656
length_140_7_37,0.7849939242096204,0.9615416424023572
length_140_5_29,0.8366140896237197,0.9584943212833352
length_140_9_35,0.9601933165077002,0.9435078028875544
length_140_3_8,1.449572023610405,0.9008614144471144
length_140_2_32,3.339299109657647,0.7266960358872556
length_140_1_16,8.821767326312456,0.6243287107029197
length_140_6_13,5.478680521505773,0.5820969845105601
length_140_8_82,8.381502928519772,0.5191213254448663
length_145_3_77,0.5507200502701198,0.9807163434507036
length_145_5_79,0.5749851865708562,0.9785030371909074
length_145_2_40,0.6567137774794433,0.9709322926492036
length_145_0_86,0.8121986762222844,0.9602004443840192
length_145_8_14,0.877963020593821,0.9528034678989316
length_145_9_70,0.8946896813635725,0.95247328509456
length_145_1_89,1.187931189831967,0.922849708506327
length_145_4_4,1.1778735107701788,0.9180874548924812
length_145_7_79,1.5675035075077997,0.887771633444288
length_145_6_78,5.672843460188877,0.6043524661629283
length_150_6_38,0.7689315784753188,0.9661623954978116
length_150_2_27,0.9557680313302688,0.950144947571546
length_150_7_83,0.9271429302979042,0.9481860792125664
length_150_3_52,0.9742525967871564,0.9407372335954866
length_150_0_67,1.0589974584008377,0.9365894602811984
length_150_1_43,1.2341885795459056,0.9222084416695016
length_150_4_85,1.6500524237648273,0.8751454852230915
length_150_8_61,2.2444815201463704,0.8283808666704681
length_150_5_58,4.7599006677251605,0.6149117684167507
length_150_9_5,8.84248319462639,0.5520235525202244
length_155_3_7,0.6914238448647295,0.9727801795637596
length_155_8_8,0.7117974783964909,0.9724211135807678
length_155_7_5,0.7613301827032457,0.969276406859758
length_155_5_5,1.2862100682671678,0.919329464867682
length_155_4_36,1.4549231005843684,0.9037214954511644
length_155_9_25,1.961884026514583,0.8631233013295612
length_155_2_27,2.0886184446559817,0.8324962819381627
length_155_0_53,4.611428597235926,0.7758172729268934
length_155_1_100,4.650395606385655,0.6904533457680915
length_155_6_65,7.446278716810338,0.6340674802176643
length_160_1_1,0.6867624570492363,0.974904576785682
length_160_5_47,0.9144296754260888,0.9584336513920844
length_160_2_52,0.9837383788490776,0.9481679879625377
length_160_4_14,1.1816238545392586,0.9343680981511306
length_160_3_68,1.217656956685092,0.9200887038148784
length_160_7_67,1.320874111257856,0.9159039211847932
length_160_6_75,1.5867966125554391,0.9096030011921334
length_160_0_63,1.5918028252181518,0.8982264974114159
length_160_9_47,2.522239265068161,0.7894686396051537
length_160_8_62,4.61949631585254,0.64576030879937
length_165_7_25,0.4537124272698365,0.9885191468115074
length_165_4_29,0.6689640380285788,0.977312426748998
length_165_1_70,0.7999608775122649,0.9651381145089076
length_165_8_98,0.7826958066864942,0.9625040855084166
length_165_2_37,0.8943085222515342,0.9588073951714324
length_165_9_15,1.0979851919983905,0.9428947751842864
length_165_6_38,1.1101552090036362,0.9370766905566232
length_165_3_100,1.6815484696665026,0.8830877912294102
length_165_5_82,1.8726270179231888,0.8772163643214941
length_165_0_55,5.126942509250525,0.6875388324490868
length_170_1_17,0.5949436650779718,0.9822029423292424
length_170_8_44,0.8429997115008706,0.9624185086076494
length_170_9_1,0.950173299842164,0.956031338575235
length_170_2_82,0.8977371956040606,0.9536139413108634
length_170_0_33,0.9508891875156156,0.9516975773350624
length_170_3_77,0.9728761013849636,0.951252916696516
length_170_6_10,1.023705832436791,0.9448107525917276
length_170_7_13,1.191979162977727,0.9347182632109317
length_170_5_65,1.2746771539876254,0.9221838075764782
length_170_4_12,3.154664430193059,0.7483385026478363
length_175_0_50,0.8227524039842745,0.9672101476128908
length_175_6_30,1.041529210631745,0.9435386341176364
length_175_2_48,1.0840238625283276,0.9390723594707832
length_175_5_8,1.1193743935999367,0.9384952043027376
length_175_3_14,1.0974462193003154,0.9377036149651654
length_175_1_20,1.4264034032748802,0.915828672710401
length_175_8_12,1.984895711978789,0.9102792220325596
length_175_9_30,1.56494361278102,0.8981072760474037
length_175_7_84,1.9954326956568875,0.8683031516596709
length_175_4_9,2.1836302586227223,0.8271931702758711
length_180_1_80,0.966557539601226,0.9523451721796972
length_180_4_32,1.0117347242420756,0.9494878267596668
length_180_9_93,1.0521775330440972,0.9474969693306272
length_180_0_67,1.165865374230619,0.9384772666539828
length_180_7_7,1.154971733299028,0.9366308795860244
length_180_5_1,1.3129724310313788,0.9257364532382172
length_180_6_89,1.488561083765785,0.9084537803434236
length_180_8_9,2.1989924444273083,0.8478520703083322
length_180_3_16,3.299440471314376,0.7997195770171136
length_180_2_93,6.810643414900418,0.6838906195218262
length_185_3_22,0.868781049287348,0.9583233045906006
length_185_6_74,0.9683833133305404,0.9573019694453182
length_185_7_98,0.9466745872362072,0.9525819399935566
length_185_9_89,1.140664508652906,0.9401099458819384
length_185_0_76,3.4488122587399324,0.8426114173291555
length_185_5_54,3.635211992743978,0.7243061177433769
length_185_2_19,5.341069115984411,0.6183914660557963
length_185_1_3,7.259607654575696,0.5985789932204436
length_185_8_52,9.61089637358146,0.5709561776693941
length_190_6_96,0.9100430272264004,0.9630500585823548
length_190_3_95,1.1439609801823385,0.9391669447474326
length_190_5_33,1.2732253642459397,0.9287466364050468
length_190_4_23,1.3016494182611362,0.9257423373448534
length_190_1_94,1.4012104722923733,0.9196068423667936
length_190_7_99,2.045562208809358,0.856106467748295
length_190_0_83,2.4117620154895323,0.833639222223018
length_190_2_52,3.6471954521506658,0.800528061228907
length_190_8_86,3.92954145392993,0.6798588485591658
length_190_9_41,5.566606074475444,0.613665198699798
length_195_3_88,0.6883007192244406,0.9763921549586236
length_195_1_13,0.8239073185262049,0.9698625722971664
length_195_4_53,0.857653580899589,0.9667909291684602
length_195_8_50,1.0221670355466244,0.9521045621473014
length_195_7_70,1.0343913883591598,0.9499378628471962
length_195_2_10,1.567213675139614,0.9159659158728818
length_195_6_39,1.9141070873492645,0.8697581491101274
length_195_0_2,6.534795222413394,0.5746202938536826
length_200_8_26,0.8160848384067737,0.969942701273249
length_200_6_25,1.3816223577223234,0.9258631668679396
length_200_5_92,9.502069635067553,0.6378671558432155
length_200_0_56,7.042067150434932,0.6041700187753213
length_200_4_62,10.302136089675676,0.565262149493739
length_200_7_73,8.61265947899032,0.5537724727850968
length_205_9_26,1.110454660543171,0.9491313393428336
length_205_3_26,1.125824531836256,0.9483165150352704
length_205_8_54,1.331075561669776,0.9356436969205426
length_205_5_37,1.2836890128619447,0.9343401182768504
length_205_7_35,1.3534272476767666,0.922931281880692
length_205_4_27,1.4511266979984152,0.918167658489514
length_205_1_20,3.9160257902813886,0.7707530008281868
length_205_6_56,6.7955057847084746,0.7122158889746107
length_205_2_23,16.898746464827205,0.5412034822037418
length_205_0_84,8.519306492775332,0.5164304761602128
length_210_8_80,0.6943285809978756,0.9798391523050728
length_210_5_1,0.9559855052905152,0.964086531582371
length_210_7_36,1.1031597115271483,0.9499933157451372
length_210_1_19,1.2348506734796507,0.9414242993432425
length_210_6_59,1.205010260962539,0.939325914754961
length_210_4_67,1.3378419663675505,0.9317298208240092
length_210_9_6,1.340983171800059,0.9307505155714316
length_210_2_63,1.568165841406045,0.9179039513482442
length_210_0_25,3.1576481271140344,0.7931954946537878
length_210_3_59,5.4848259722372426,0.6867601919935876
length_215_0_2,0.8460511401997329,0.9710549286751494
length_215_9_43,0.8952237785256686,0.9653083342476984
length_215_2_68,0.9953656764221382,0.9581003401723132
length_215_7_98,1.1853033879595274,0.9438897049781326
length_215_1_97,1.3383572366966805,0.9316238392924926
length_215_6_64,1.978654618566935,0.905402903231383
length_215_8_16,3.003999265023178,0.8381184430144663
length_215_3_34,2.4767114600858164,0.8224570962174937
length_215_5_61,3.157643046015134,0.8001844727761439
length_215_4_15,4.103150862877181,0.7516618058763495
length_220_6_10,0.7350914900349411,0.975735758568204
length_220_1_77,0.7941760792817423,0.9737811174067136
length_220_2_100,1.0725417928166077,0.9536243882124424
length_220_9_68,1.1845926177977706,0.9471221728764186
length_220_8_1,1.4479149130858957,0.9205340109626784
length_220_3_82,4.46787577721024,0.8239729930740937
length_220_0_20,2.6585409754210736,0.8120450117489574
length_220_5_15,6.39642537338585,0.7127018820238703
length_220_7_87,9.681067516018818,0.5947392713495194
length_225_0_37,0.8222254630753562,0.9729937426468508
length_225_3_72,0.9112255585623104,0.9665270066231784
length_225_1_93,0.9507364513582752,0.9634552237473638
length_225_6_91,1.1001617393543368,0.955549743089136
length_225_7_39,1.088804224731871,0.949321241815524
length_225_2_28,1.4693160921537354,0.932513518154186
length_225_9_72,3.818238118000427,0.8146125310922497
length_225_8_55,3.1420856015566248,0.807501676685481
length_225_4_26,9.139286362095277,0.6223562498387971
length_225_5_64,5.867980990813049,0.6067098979275479
length_230_6_18,1.4512968772916224,0.9252106274267592
length_230_0_23,1.576816449036923,0.9243447234273184
length_230_5_11,1.5421586651026762,0.9206913355360185
length_230_1_85,1.596981955610781,0.9183674892974508
length_230_4_35,1.609133524413474,0.9134232098090426
length_230_9_88,1.7784247083305869,0.9008904014762894
length_230_2_42,2.05809056386033,0.8821992232059694
length_230_8_12,2.716837876058197,0.8491800784955511
length_230_3_75,3.5196874179592617,0.782142534392838
length_230_7_21,5.119974071422612,0.6655365959442806
length_235_8_51,1.016103736112697,0.960553001893353
length_235_6_29,1.292300658151655,0.9421323249478262
length_235_2_66,1.5416420678644789,0.9177256338073446
length_235_0_29,1.561526498744965,0.9149747606343202
length_235_4_16,1.665870764762482,0.9138283720604676
length_235_9_49,3.218858553165827,0.8266335593339958
length_235_5_5,3.189397175863093,0.8176750008309659
length_235_1_57,3.140447951047881,0.7949968007789542
length_235_7_43,7.609653209665679,0.6991093331453302
length_235_3_24,7.14111483701118,0.636377624452683
length_240_7_24,0.919174268864384,0.9659454319157714
length_240_6_20,1.5481521427329823,0.9242011897686198
length_240_1_74,1.6869017201300034,0.90568021397038
length_240_2_5,1.7782515544740554,0.904104130901107
length_240_9_26,2.230954155216649,0.8748567838969967
length_240_4_65,3.980283786776676,0.8283736801229777
length_240_8_6,5.093286175212496,0.7540479313970356
length_240_3_85,5.857457082929067,0.7420790473841882
length_240_0_84,6.096400341276991,0.695626859720686
length_240_5_99,8.664204702310712,0.5808910460470981
length_245_0_19,0.846124468525583,0.9733025929328116
length_245_3_12,0.9029065339043334,0.9705728308138816
length_245_6_45,0.936669487250779,0.9621890212197296
length_245_5_64,1.252764305792872,0.9412283199772352
length_245_2_72,1.3150012664202004,0.9364525186066892
length_245_1_85,1.3417471657996,0.9362849814264932
length_245_4_29,1.3646195184068273,0.936195542610234
length_245_9_45,1.4117015762002734,0.9349969670978184
length_245_8_55,1.379445492443872,0.9331808350391632
length_245_7_28,1.454746478595597,0.927594819379265
length_250_4_81,0.8403527560877976,0.9745572634766808
length_250_8_37,1.2090607949996663,0.9475057102311584
length_250_9_68,1.306784703261646,0.940096840264128
length_250_0_1,1.913763330069256,0.8999369769560835
length_250_5_20,2.242739203357868,0.8899707838256266
length_250_7_22,2.0298541658300304,0.8848686684775333
length_250_3_64,2.3104531448358587,0.8760657520203197
length_250_2_4,2.706045734710912,0.8652927158908634
length_250_6_24,4.822441228062844,0.7245659553349888
length_250_1_72,4.733859262219945,0.683165025692797
length_255_6_86,1.0118397649422757,0.9657598692084274
length_255_8_18,1.3158644484528907,0.9411582827259308
length_255_4_10,1.6613736469045768,0.915126750079828
length_255_9_42,1.9619121210784447,0.8953606556537036
length_255_2_47,1.9705039485476472,0.8932808612332878
length_255_7_31,2.540126585496416,0.8777521798527046
length_255_1_64,3.3983856216856503,0.7911125910420518
length_255_0_17,5.4736687607208125,0.6842439221837684
length_255_3_16,9.345261106158643,0.5047142057483417
length_260_9_83,0.7642368458241595,0.9782773692012414
length_260_3_34,1.3421099158968566,0.937863104929149
length_260_7_48,1.8281200122814625,0.9074870950628868
length_260_1_29,1.999184899605996,0.8787044313939308
length_260_8_91,3.426475243058401,0.8602792003498855
length_260_6_8,4.077195177389897,0.8227422117521894
length_260_0_21,3.028232786141152,0.8180427647430922
length_260_5_46,5.583005410532152,0.6801966099416649
length_260_4_84,5.611311258009972,0.6755307905092398
length_265_8_38,0.7989410837668245,0.9769326238009588
length_265_5_57,0.794858784038887,0.9766830410355404
length_265_1_11,1.0690513250210762,0.962095561753357
length_265_7_10,1.19082915098323,0.9500683116316794
length_265_2_54,1.4703669745390675,0.9301736764088044
length_265_0_21,1.994709592667688,0.8978344906168293
length_265_6_55,3.373157257043624,0.8012229132874094
length_265_3_64,4.139446664514392,0.7628901508460719
length_265_9_71,3.8987549565325135,0.7578582813915007
length_265_4_98,5.359063674984768,0.6913355803185182
length_270_0_76,0.9605332073099716,0.9702445202313816
length_270_3_75,1.0108595110414866,0.9621289830262912
length_270_6_64,1.209693279914538,0.950895368945526
length_270_2_99,2.2944060112129026,0.8968140303401658
length_270_5_99,2.1049907970744908,0.8814302153149622
length_270_9_14,2.4131875359147283,0.8569534046650114
length_270_7_8,2.4944250113225017,0.8543703800208627
length_270_8_85,2.705365163132662,0.8532887692121306
length_270_1_88,3.139399110547583,0.8153630512968845
length_270_4_35,4.642497979673122,0.7598541836447187
length_275_2_31,0.858958931814164,0.972723909360374
length_275_6_22,0.8541160133116653,0.9720706362979852
length_275_5_47,1.0832269091349929,0.9588221911704016
length_275_4_18,1.1175571869986691,0.9573563410146704
length_275_0_1,1.1499835775636054,0.9544971690031728
length_275_8_27,1.1692271515412214,0.9536616307037122
length_275_3_37,1.2352328356719562,0.9523240818371926
length_275_7_4,1.1989724453956137,0.9504787353151392
length_275_1_9,1.871992079659404,0.9003738383513457
length_275_9_89,2.3229873940831185,0.8750140269763517
length_280_1_24,0.7771735449799159,0.981401585402961
length_280_6_1,0.9575304891844416,0.9672179965399949
length_280_8_38,1.1701230986623912,0.955587653280503
length_280_3_44,1.1731999806280855,0.954786648703551
length_280_0_93,1.8352624952180565,0.904506273217606
length_280_7_9,3.202519262221222,0.8811042064828772
length_280_2_72,2.523291808702517,0.878518150396768
length_280_4_58,2.994814502831622,0.8420279418205124
length_280_9_29,7.092270941058127,0.6937645645348406
length_280_5_22,6.26311116329128,0.6258382503150138
length_285_0_33,1.646475114261512,0.91874271834961
length_285_5_67,2.183835913649617,0.8882068944179535
length_285_1_83,2.578007315012908,0.8673502862484405
length_285_2_93,2.5477426795829623,0.8523101135218983
length_285_9_16,4.6895108844906295,0.8216729285155656
length_285_8_6,3.83957056411242,0.8072168991977862
length_285_6_51,3.446943391370364,0.7759698520322379
length_285_7_66,8.110346968253683,0.6828045926884226
length_285_3_85,5.543317791607356,0.6803641740656909
length_285_4_34,5.332569419465853,0.6704184694662284
length_290_7_46,1.0404446832477576,0.9639561719357542
length_290_2_8,1.142561259978684,0.9603986911027456
length_290_3_5,1.1990780607138594,0.9568459604469524
length_290_1_60,1.696852582663772,0.9261300034197756
length_290_5_32,2.9983704436339265,0.8469987613321766
length_290_4_5,2.650195783930982,0.8433867939074413
length_290_6_42,4.798528650692919,0.706183296183826
length_290_8_89,9.191712879895746,0.6018204868682508
length_295_4_3,0.8522814415192184,0.9773647395936116
length_295_8_2,1.199337267771845,0.9626908053819664
length_295_0_1,1.174454918134735,0.9581430088267712
length_295_7_38,1.4121350919555853,0.9369496094424152
length_295_9_3,1.7667181401264365,0.9159030494763414
length_295_5_45,3.018237270468516,0.8576406325887043
length_295_1_92,2.8039007696077385,0.8411912452884328
length_295_6_7,4.018134733099855,0.7390152001601458
length_295_2_78,6.891237125029756,0.5583768553281118
length_295_3_74,9.391115511598327,0.5499503270399004
length_300_8_74,1.253154362488102,0.9519212130005184
length_300_5_89,1.5521058015406917,0.9311149823472378
length_300_1_33,2.155936840672589,0.885971585793123
length_300_4_87,4.435051588228012,0.8181394870816746
length_300_7_100,5.156930697022556,0.7761578202979048
length_300_6_88,6.858849840021079,0.6712933984369438
length_300_0_39,11.03377025448586,0.6028400330820651
length_300_3_89,10.045817713072866,0.5390530258371579
length_300_9_85,9.54582098927664,0.5012335064991864
length_305_4_63,0.8444567737665779,0.9769314357331392
length_305_2_59,1.2098149644344574,0.9551755655568668
length_305_7_78,2.473974999666092,0.8799510902102091
length_305_8_67,3.128145098776167,0.8575685603004121
length_305_1_65,2.6354179334972154,0.8572552071326697
length_305_6_4,2.549644574428055,0.8566278536667488
length_305_3_34,3.061960755941324,0.82174273915769
length_305_9_36,9.692485456155982,0.6510270049718665
length_305_5_55,7.06405982065335,0.6322355392408583
length_310_4_32,1.100279301764144,0.9632689888790672
length_310_7_8,1.8093929001423184,0.9148491739238228
length_310_3_79,2.2023381872045302,0.8868392528634754
length_310_2_34,2.411110970237075,0.8749032999434029
length_310_6_18,2.561181427101569,0.8615589884819953
length_310_8_52,3.0177803719740326,0.8611950740352806
length_310_9_4,3.000327964348831,0.836883538112059
length_310_1_98,3.430851714197702,0.8041485730627861
length_310_5_95,6.655601930117446,0.760843384784936
length_310_0_34,4.790830555766799,0.7369783745502676
length_315_5_99,1.3542166483686966,0.9516591592476716
length_315_8_42,1.4689023258259546,0.9387880130108012
length_315_0_59,1.740991297487671,0.9234605632915616
length_315_2_35,2.0166332327983256,0.9029921037168556
length_315_7_41,2.001406743392315,0.9001581204733169
length_315_9_24,2.2860003272935057,0.8823689830754052
length_315_3_15,2.748616471925557,0.8474885685224927
length_315_6_25,5.318887653760441,0.7133710552474951
length_315_1_80,9.05297215385242,0.6600603810321144
length_320_2_26,1.5095254151698654,0.9379303100418096
length_320_4_86,1.737357781857694,0.9161110171529924
length_320_3_63,2.117874166065691,0.8973065853212088
length_320_0_94,2.050120905357425,0.8971784927680965
length_320_7_52,2.1896347555187177,0.8952430257054399
length_320_6_42,3.4224908357523454,0.8731343383545432
length_320_9_14,3.0452659896593737,0.8432844700716811
length_320_5_11,3.2906961451662995,0.8301764572625829
length_320_1_2,4.88507497181289,0.7115500842294795
length_320_8_16,7.1562578249752615,0.6556735918103611
length_325_0_14,1.1697698449448155,0.9582036824351188
length_325_9_81,1.19728452769339,0.9565360416437142
length_325_5_1,1.332860159113775,0.9478921720021252
length_325_3_3,1.7031574596979877,0.924230890878045
length_325_4_79,1.7128484092646283,0.9220011975312122
length_325_7_98,2.093516650143828,0.8991918755264382
length_325_2_8,2.6798262261419588,0.8616677565313622
length_325_6_2,4.172064189367198,0.8061692065670514
length_325_1_86,5.212679343605903,0.7400045726929001
length_330_5_49,1.1680877487641532,0.9602738386372884
length_330_7_8,1.3483990124388827,0.9459628985709906
length_330_4_85,1.530005009867716,0.9383672359500226
length_330_2_67,1.6449039234550094,0.9305746579717528
length_330_9_24,5.283875264285438,0.8522113143939869
length_330_0_82,3.367669290534004,0.8174972053101687
length_330_3_71,4.26601975193163,0.8044035242431087
length_330_6_37,4.550162411334059,0.7646286098612792
length_330_1_25,5.151743130988413,0.7133294546579649
length_330_8_48,7.607877291037449,0.640689737793624
length_335_5_16,1.062558669415104,0.9671570469977648
length_335_9_69,1.3107018963513233,0.9563645696652509
length_335_3_5,1.27566159919644,0.9512387769070194
length_335_6_48,2.31052552123026,0.8867988584684571
length_335_1_64,4.815845898573381,0.7995319371259331
length_335_4_90,5.578648083579043,0.7460843073122821
length_335_0_59,5.500105138053124,0.7298570161748131
length_335_2_81,5.414426102602167,0.7144070122677859
length_335_8_5,12.950194340001362,0.5241497274581935
length_340_7_50,1.4725261565022525,0.9444733532465942
length_340_8_44,1.5727115232808684,0.9395786432645128
length_340_9_20,1.858686905659096,0.916854938023446
length_340_2_1,3.380171477058969,0.8140154163086281
length_340_6_22,3.624606276668894,0.7947151475567577
length_340_3_22,3.693745936769069,0.7835961759250988
length_340_0_59,6.882118075822674,0.6697974360566028
length_340_5_79,6.375869093675998,0.6582930270389246
length_345_1_36,1.2565915153322251,0.9584816119763756
length_345_8_82,1.3141516887574758,0.9534391769032374
length_345_4_41,1.8504938217753029,0.9199935605335532
length_345_3_100,2.411645618494309,0.8806023241530112
length_345_2_31,2.587289445623937,0.8662013411360152
length_345_0_32,2.843846768565112,0.8418080161978244
length_345_9_98,5.668626626302966,0.7557031751801224
length_345_6_43,8.271149318644445,0.6831453682025344
length_345_5_30,8.20439081931139,0.644794035283022
length_350_2_30,0.9548853705873026,0.9761486871164498
length_350_9_67,0.9799035924649344,0.9716958687728764
length_350_0_30,1.0213278406779276,0.9698827715850648
length_350_3_29,2.574765575654074,0.8957063434495777
length_350_8_19,2.9072125284783925,0.8541189683824871
length_350_4_5,5.078109894433989,0.7118105069214653
length_350_7_71,7.585047251094451,0.6401072857498684
length_350_5_13,10.307106871504844,0.6113815567785466
length_350_6_19,13.236244195183025,0.5181484753782086
length_355_3_13,1.7308379153866145,0.9336281736489072
length_355_6_20,2.0362713199525797,0.90850639988598
length_355_8_56,2.0795711452257155,0.9078199156460478
length_355_2_36,1.986519829937733,0.9076135165897096
length_355_9_42,2.7050447674244493,0.870425385154645
length_355_4_39,3.208837483677591,0.8337497110238065
length_355_5_47,5.872429520581052,0.7016988092278368
length_360_2_91,1.114622462107896,0.9684627121800417
length_360_1_66,1.6908977431967749,0.9328761583620232
length_360_4_54,1.8342432542372928,0.9202173204304418
length_360_3_53,3.807611366564528,0.7864916346262588
length_360_6_11,4.37847268245952,0.7680426568386216
length_360_0_78,8.49518329845027,0.7109446383869056
length_360_7_80,9.891641506727227,0.6038224289789623
length_360_8_32,9.223564931613796,0.6027458754172584
length_360_5_45,6.80787692182037,0.5992126125740741
length_365_3_83,1.4634704386863315,0.946978260168127
length_365_8_80,2.182054505642458,0.9005196621037033
length_365_7_64,2.464410727642127,0.8979473811280473
length_365_0_28,2.8961253724884357,0.8694660267575441
length_365_4_67,3.409504533182299,0.8075553932299593
length_365_5_15,5.733025628889045,0.7479017553907797
length_365_6_37,8.631171007249387,0.6589521897352136
length_365_9_77,7.996538057994306,0.6514351537987474
length_365_1_2,9.675072047810373,0.5576656951042581
length_370_6_35,1.4536025571558018,0.9518425006971694
length_370_9_38,1.525227987778316,0.9448308886865692
length_370_4_9,2.5035783842719503,0.9095096667732854
length_370_1_13,2.483197411982001,0.8945208650040083
length_370_5_66,3.0091671806908797,0.8419953604152787
length_370_8_16,7.379949673116477,0.7465714795650241
length_370_3_55,5.100415677885491,0.7258755580114319
length_370_2_14,5.3440382881972806,0.6939085075175814
length_370_7_47,10.656522200453754,0.5264761262571004
length_370_0_95,13.678409416796212,0.5108484784916246
length_375_8_26,2.0373589543716637,0.910551354998421
length_375_6_75,2.6562492860638085,0.869594891031223
length_375_4_88,3.1837044727324124,0.8317863858402589
length_375_9_50,3.5879250289052567,0.8188789767906792
length_375_0_43,5.326104624248467,0.8095731752799529
length_375_2_9,9.069120727255648,0.5195154656787802
length_380_8_22,1.4073351197649653,0.9506465696449224
length_380_7_21,3.016066311028569,0.8488868385644857
length_380_0_100,3.517977578441839,0.8235233268402458
length_380_2_74,4.286407424101831,0.7831128539707441
length_380_1_88,5.405233548567912,0.7822239655474746
length_380_4_75,5.280733371071749,0.7807806781893667
length_380_3_45,5.084899270609399,0.7736716155448731
length_380_6_94,6.628431055423728,0.698710304573858
length_385_4_72,1.654841564854305,0.9429360851678534
length_385_6_29,2.787147682688844,0.8818387416207054
length_385_8_53,3.8371403213508977,0.8009538742405669
length_385_7_8,6.232600955086109,0.7746449389080503
length_385_2_71,5.49683671447897,0.7364345934934627
length_385_5_66,5.000087997109369,0.732271126512461
length_385_0_68,13.56192305157871,0.5684579494789807
length_385_9_15,13.89906639632338,0.5236197783888487
length_390_4_41,2.254860544285961,0.9042692421237734
length_390_2_71,2.896774127701173,0.8792258976577968
length_390_6_40,4.261369398853039,0.8131940760362308
length_390_8_8,5.395389826680737,0.8024803903985539
